Station,Lat,Lon,Date,Depth,Chl_GFF,Chl_0_2,Chl_5,Chl_2to5,Chl_0_2to2,Chl_10,Chl_5to10,Hbac1,Cyrptophytes,Cocolithophores,Syn,Pro,Peuk,Hbac2,Neuk,DMSP_particulate,DMSP_dissolved_plus_particulate,DMS_dissolved_plus_particulate,GP,GP_se,NCP,DCR,HPLC_Allo,HPLC_19But,HPLC_Chl_b,HPLC_Chl_c2,HPLC_Chl_c3,HPLC_Chl_a,HPLC_Diad,HPLC_dv_Chl_a,HPLC_dv_Chl_b,HPLC_Fuco,HPLC_19Hex,HPLC_Peri,HPLC_Viol,HPLC_Zea,Ammonium,Nitrite,NitratePlusNitrite,Orthophosphate,Silicate,POC,PON,PP_14C_0_2to2,PP_14C_2plus,Zinser_QPCR,HLI,HLII,Zinser_MIT_9211,LLI,LLII_LLIII,LLIV,Density,Temp,Salinity,PAR,LightSwitch,Fluor_Chl_a,kd412,kd443,kd490,kd510,kd560,kd620,kd665,kd685,Dist
NH3,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001175531,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001203005,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001231122,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001259895,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001289341,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001319476,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001350314,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001381873,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00141417,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001447222,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001481046,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001515661,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001551084,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001587336,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001624435,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001662401,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001701254,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001741016,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001781706,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001823348,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001865963,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001909574,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001954204,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001999877,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002046618,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002094451,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002143402,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002193497,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002244763,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002297228,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002350918,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002405863,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002462092,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002519636,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002578524,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002638789,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002700462,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002763577,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828167,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002894266,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00296191,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003031136,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003101979,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003174477,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003248671,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003324598,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034023,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003481818,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003563194,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003646472,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003731697,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003818913,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003908168,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003999509,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004092985,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004188645,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004286541,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004386726,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004489251,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004594173,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004701547,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004811431,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004923883,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005038963,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005156732,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005277254,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005400593,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005526815,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005655986,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005788177,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005923457,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006061899,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006203576,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006348565,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006496943,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006648788,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006804182,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006963208,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007125951,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007292497,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007462936,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007637358,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007815857,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007998527,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008185467,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008376776,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008572557,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008772913,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008977952,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009187782,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009402517,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009622271,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009847161,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010077307,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010312832,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010553861,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010800524,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011052951,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011311279,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011575644,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011846187,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012123054,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012406392,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012696351,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012993088,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01329676,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013607529,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013925561,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014251027,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014584099,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014924955,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015273779,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015630754,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015996073,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01636993,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016752525,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017144061,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017544749,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017954801,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018374437,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018803881,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019243361,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019693113,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020153377,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020624398,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021106427,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021599722,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022104546,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022621169,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023149867,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023690921,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02424462,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024811261,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025391144,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025984581,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026591887,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027213388,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027849414,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028500304,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029166408,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029848079,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030545682,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125959,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031990183,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032737851,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033502993,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034286019,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035087345,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035907399,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036746619,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037605454,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038484361,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03938381,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04030428,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041246264,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
NH3,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042210263,0,0,1,,,,,,,,,,,,,,0,,,0,,,,,,,,,,
